,date,shoupanjia,zuigaojia,zuidijia,kaipanjia,zhangdiee,zhangdiefu,chengjiaoliang,chengjiaojine,num
1365,2000/11/23,2119.439,2125.724,2109.219,2119.156,6.136,0.2904,12492077.0,14551248750.0,10946
1366,2000/11/24,2053.37,2125.406,2045.514,2119.01,-66.069,-3.1173,16497562.0,17176943750.0,10946
1367,2000/11/27,2049.6710000000003,2062.806,2031.931,2041.155,-3.699,-0.1801,10587826.0,11788421250.0,10946
1368,2000/11/28,2079.396,2079.479,2052.776,2052.776,29.725,1.4502,8588966.0,9509442500.0,10946
1369,2000/11/29,2067.495,2082.901,2055.939,2081.496,-11.901,-0.5723,9943629.0,11117321250.0,10946
1370,2000/11/30,2070.613,2072.291,2057.041,2067.07,3.1180000000000003,0.1508,8465550.0,8872508130.0,10946
1371,2000/12/1,2081.843,2082.028,2071.495,2073.089,11.23,0.5424,12285286.0,9405847500.0,10946
1372,2000/12/4,2092.139,2092.323,2077.8089999999997,2084.484,10.296,0.4946,14228850.0,10347586250.0,10946
1373,2000/12/5,2091.67,2097.2889999999998,2085.8,2094.994,-0.469,-0.0224,13895864.0,9776104380.0,10946
1374,2000/12/6,2075.627,2095.436,2070.349,2092.996,-16.043,-0.767,11383325.0,11312073750.0,10946
1375,2000/12/7,2075.044,2078.1420000000003,2060.729,2072.531,-0.583,-0.0281,9687361.0,10537900000.0,10946
1376,2000/12/8,2073.163,2083.271,2069.66,2074.5660000000003,-1.881,-0.0906,11583235.0,10927191250.0,10946
1377,2000/12/11,2046.076,2072.476,2039.003,2072.283,-27.087,-1.3066,11986534.0,9804583750.0,10946
1378,2000/12/12,2059.053,2059.053,2037.901,2045.17,12.977,0.6342,10991828.0,9739956880.0,10946
1379,2000/12/13,2056.12,2059.601,2050.178,2057.383,-2.9330000000000003,-0.1424,9385102.0,8980598750.0,10946
1380,2000/12/14,2051.0789999999997,2059.2729999999997,2046.9379999999999,2056.998,-5.041,-0.2452,14192813.0,7967483750.0,10946
1381,2000/12/15,2039.364,2055.609,2036.881,2052.7929999999997,-11.715,-0.5712,13205907.0,8960870000.0,10946
1382,2000/12/18,2044.545,2044.56,2024.286,2038.4479999999999,5.181,0.254,11262588.0,9722610630.0,10946
1383,2000/12/19,2049.032,2056.757,2046.029,2047.348,4.487,0.2195,11368183.0,11497227500.0,10946
1384,2000/12/20,2071.268,2071.3089999999997,2048.6420000000003,2050.0679999999998,22.236,1.0852,11920718.0,11602758750.0,10946
1385,2000/12/21,2076.886,2086.939,2074.3360000000002,2075.562,5.617999999999999,0.2712,12498349.0,12858221250.0,10946
1386,2000/12/22,2069.768,2079.967,2066.223,2078.426,-7.117999999999999,-0.3427,12032660.0,13112525000.0,10946
1387,2000/12/25,2068.174,2075.2129999999997,2062.036,2071.567,-1.594,-0.077,12061012.0,12387263750.0,10946
1388,2000/12/26,2076.266,2076.408,2068.813,2070.377,8.092,0.3913,10428055.0,11202717500.0,10946
1389,2000/12/27,2058.244,2079.762,2055.998,2077.718,-18.022000000000002,-0.868,11761632.0,12187668750.0,10946
1390,2000/12/28,2053.7039999999997,2061.051,2047.7420000000002,2054.5170000000003,-4.54,-0.2206,13842400.0,12094517500.0,10946
1391,2000/12/29,2073.4770000000003,2073.8779999999997,2055.505,2055.828,19.773,0.9628,13658680.0,11484676250.0,10946
1392,2001/1/2,2103.469,2103.538,2074.882,2077.076,29.991999999999997,1.4465,18650746.0,14599877500.0,10946
1393,2001/1/3,2123.899,2123.9,2105.4970000000003,2108.254,20.43,0.9713,17157672.0,18199506250.0,10946
1394,2001/1/4,2117.405,2127.419,2113.179,2125.485,-6.494,-0.3058,13423540.0,14704512500.0,10946
1395,2001/1/5,2125.3,2125.381,2114.056,2117.6639999999998,7.895,0.3729,13288175.0,15279360000.0,10946
1396,2001/1/8,2102.064,2131.98,2092.097,2128.6020000000003,-23.236,-1.0933,14787085.0,16322580000.0,10946
1397,2001/1/9,2101.135,2111.1,2082.841,2099.323,-0.929,-0.0442,11649338.0,11961120000.0,10946
1398,2001/1/10,2125.615,2125.67,2102.0660000000003,2102.085,24.48,1.1651,12916883.0,13466762500.0,10946
1399,2001/1/11,2119.141,2131.368,2117.029,2129.61,-6.474,-0.3046,14072209.0,15104985000.0,10946
1400,2001/1/12,2104.7470000000003,2117.7270000000003,2100.2729999999997,2116.846,-14.394,-0.6792,10660882.0,11404471250.0,10946
1401,2001/1/15,2032.443,2097.092,2030.2879999999998,2097.091,-72.304,-3.4353,14998588.0,14112385000.0,10946
1402,2001/1/16,2045.8870000000002,2045.9460000000001,2007.7060000000001,2018.2979999999998,13.444,0.6615,11583722.0,10803420000.0,10946
1403,2001/1/17,2034.5839999999998,2048.695,2031.756,2046.3770000000002,-11.302999999999999,-0.5525,7324134.0,6883815630.0,10946
1404,2001/1/18,2043.11,2049.355,2033.576,2033.6860000000001,8.526,0.4191,10341571.0,8913571880.0,10946
1405,2001/1/19,2065.606,2067.877,2046.5410000000002,2046.5810000000001,22.496,1.1011,11831264.0,9318026880.0,10946
1406,2001/2/5,2008.0320000000002,2072.547,2005.683,2069.856,-57.574,-2.7873,8974243.0,7827931880.0,10946
1407,2001/2/6,1995.315,1999.725,1956.1779999999999,1999.723,-12.717,-0.6333,9528427.0,8394835630.0,10946
1408,2001/2/7,1979.9389999999999,1998.25,1978.599,1995.6029999999998,-15.376,-0.7706,5882229.0,5378365630.0,10946
1409,2001/2/8,1930.138,1986.898,1926.4,1977.559,-49.801,-2.5153,8885737.0,7956579380.0,10946
1410,2001/2/9,1956.97,1963.329,1935.1879999999999,1935.1879999999999,26.831999999999997,1.3902,11237019.0,8405287500.0,10946
1411,2001/2/12,1961.221,1961.81,1935.5870000000002,1958.655,4.251,0.2172,7203075.0,6802570000.0,10946
1412,2001/2/13,1963.5279999999998,1973.999,1958.991,1962.527,2.307,0.1176,5403514.0,5318757500.0,10946
1413,2001/2/14,1963.2,1966.84,1956.4229999999998,1962.7379999999998,-0.32799999999999996,-0.0167,4382153.0,4323174690.0,10946
1414,2001/2/15,1946.479,1966.9229999999998,1944.56,1963.4489999999998,-16.721,-0.8517,4506756.0,4397333750.0,10946
1415,2001/2/16,1941.964,1942.1229999999998,1911.871,1942.049,-4.515,-0.23199999999999998,6750210.0,6347095000.0,10946
1416,2001/2/19,1967.55,1969.3470000000002,1935.651,1942.579,25.586,1.3175,5846083.0,5439100000.0,10946
1417,2001/2/20,1953.2179999999998,1980.386,1947.255,1969.777,-14.332,-0.7284,6435934.0,6580741880.0,10946
1418,2001/2/21,1909.326,1948.4170000000001,1901.205,1948.4170000000001,-43.891999999999996,-2.2472,7617817.0,7654377500.0,10946
1419,2001/2/22,1907.26,1922.457,1893.783,1901.993,-2.066,-0.1082,5054734.0,5336661880.0,10946
1420,2001/2/23,1936.346,1936.634,1906.5510000000002,1906.914,29.086,1.525,6209740.0,5815828130.0,10946
1421,2001/2/26,1954.693,1954.779,1935.547,1940.77,18.347,0.9475,7624348.0,7163293750.0,10946
1422,2001/2/27,1962.0420000000001,1962.2839999999999,1946.98,1956.2720000000002,7.349,0.376,7398594.0,6875915630.0,10946
1423,2001/2/28,1959.18,1965.021,1950.931,1964.356,-2.862,-0.1459,6141354.0,6860471880.0,10946
1424,2001/3/1,1965.121,1968.3570000000002,1953.721,1959.009,5.941,0.3032,11667369.0,8403775630.0,10946
1425,2001/3/2,1985.111,1987.389,1968.961,1969.056,19.99,1.0172,15163578.0,9045783130.0,10946
1426,2001/3/5,1984.2,1993.805,1979.654,1991.28,-0.9109999999999999,-0.0459,10719359.0,7948026880.0,10946
1427,2001/3/6,1990.06,1990.06,1977.111,1986.7320000000002,5.86,0.2953,20872240.0,14487168750.0,10946
1428,2001/3/7,1991.1770000000001,1996.8529999999998,1986.0439999999999,1991.276,1.117,0.0561,13890054.0,10693875000.0,10946
1429,2001/3/8,2000.9,2002.2520000000002,1989.869,1990.6370000000002,9.722999999999999,0.4883,11474609.0,9397703750.0,10946
1430,2001/3/9,2011.66,2015.503,1999.4779999999998,2003.205,10.76,0.5378,15653669.0,13225850000.0,10946
1431,2001/3/12,2012.5520000000001,2015.5970000000002,2004.964,2013.3120000000001,0.892,0.0443,12319635.0,10871811250.0,10946
1432,2001/3/13,1998.6989999999998,2012.7720000000002,1992.171,2012.155,-13.853,-0.6883,13787212.0,10923838750.0,10946
1433,2001/3/14,2018.616,2018.619,1994.944,1996.152,19.917,0.9965,10675446.0,9352683130.0,10946
1434,2001/3/15,2022.601,2027.3329999999999,2017.588,2019.725,3.985,0.1974,13727997.0,11939290000.0,10946
1435,2001/3/16,2020.236,2024.28,2011.9920000000002,2023.029,-2.365,-0.1169,12309716.0,10720437500.0,10946
1436,2001/3/19,2036.6170000000002,2036.63,2017.491,2019.851,16.381,0.8108,13918484.0,12101587500.0,10946
1437,2001/3/20,2045.793,2045.941,2037.174,2039.5539999999999,9.176,0.4506,12438004.0,11823416250.0,10946
1438,2001/3/21,2066.39,2066.391,2046.434,2047.6329999999998,20.596999999999998,1.0068,19606416.0,14004242500.0,10946
1439,2001/3/22,2087.532,2087.532,2068.1420000000003,2071.202,21.142,1.0231,23619556.0,18593021250.0,10946
1440,2001/3/23,2053.5389999999998,2093.949,2052.555,2091.176,-33.993,-1.6284,24221622.0,19344248750.0,10946
1441,2001/3/26,2089.881,2089.987,2052.055,2052.055,36.342,1.7697,21154246.0,15400872500.0,10946
1442,2001/3/27,2107.258,2107.302,2090.902,2096.502,17.377,0.8315,17883714.0,16466797500.0,10946
1443,2001/3/28,2106.874,2112.879,2096.917,2109.755,-0.384,-0.0182,15672518.0,15624801250.0,10946
1444,2001/3/29,2101.658,2111.734,2096.9339999999997,2107.224,-5.216,-0.2476,15510812.0,15692846250.0,10946
1445,2001/3/30,2112.775,2112.833,2096.284,2101.1,11.117,0.529,24367148.0,15426431250.0,10946
1446,2001/4/2,2125.084,2126.967,2114.778,2117.45,12.309000000000001,0.5826,23700180.0,16927650000.0,10946
1447,2001/4/3,2123.052,2129.8289999999997,2109.251,2127.781,-2.032,-0.0956,20573912.0,14183303750.0,10946
1448,2001/4/4,2090.719,2128.157,2084.93,2123.885,-32.333,-1.5229,20793022.0,15919112500.0,10946
1449,2001/4/5,2112.6,2112.619,2081.644,2084.8070000000002,21.881,1.0466,23045766.0,13168250000.0,10946
1450,2001/4/6,2108.606,2122.22,2103.264,2116.377,-3.9939999999999998,-0.1891,37397508.0,13971971250.0,10946
1451,2001/4/9,2117.367,2117.411,2100.972,2108.969,8.761000000000001,0.4155,25864174.0,13579796250.0,10946
1452,2001/4/10,2128.479,2128.547,2119.359,2119.538,11.112,0.5248,20749508.0,12146328750.0,10946
1453,2001/4/11,2131.397,2134.507,2121.156,2130.895,2.918,0.1371,15311063.0,12168116250.0,10946
1454,2001/4/12,2134.798,2141.917,2124.815,2132.808,3.4010000000000002,0.1596,18643070.0,16740408750.0,10946
1455,2001/4/13,2145.4,2145.437,2130.594,2135.669,10.602,0.4966,18643834.0,14640448750.0,10946
1456,2001/4/16,2168.0589999999997,2168.078,2150.286,2150.292,22.659000000000002,1.0562,31419584.0,21432345000.0,10946
1457,2001/4/17,2176.679,2177.158,2163.1910000000003,2173.304,8.62,0.3976,28552578.0,22125990000.0,10946
1458,2001/4/18,2172.564,2179.741,2167.593,2177.987,-4.115,-0.18899999999999997,22127852.0,19396298750.0,10946
1459,2001/4/19,2172.87,2175.575,2148.308,2172.431,0.306,0.0141,24544314.0,20928058750.0,10946
1460,2001/4/20,2152.335,2179.57,2152.006,2173.956,-20.535,-0.9451,22812702.0,22646885000.0,10946
1461,2001/4/23,2150.426,2157.512,2132.55,2150.341,-1.909,-0.0887,21827884.0,19522696250.0,10946
1462,2001/4/24,2166.174,2166.19,2151.339,2151.341,15.748,0.7323,13515372.0,14573171250.0,10946
1463,2001/4/25,2119.18,2170.387,2115.264,2168.051,-46.994,-2.1694,18194856.0,18198271250.0,10946
1464,2001/4/26,2105.056,2125.788,2102.825,2113.391,-14.124,-0.6665,13285484.0,13835975000.0,10946
1465,2001/4/27,2115.109,2120.844,2104.034,2104.034,10.052999999999999,0.4776,13625350.0,11594616250.0,10946
1466,2001/4/30,2119.1839999999997,2122.5029999999997,2111.952,2117.1679999999997,4.075,0.1927,10911782.0,10858996250.0,10946
1467,2001/5/8,2137.994,2138.038,2119.894,2119.8979999999997,18.81,0.8876,8480368.0,8907720630.0,10946
1468,2001/5/9,2132.89,2142.377,2127.319,2140.554,-5.104,-0.2387,9719034.0,10656880000.0,10946
1469,2001/5/10,2147.283,2147.339,2134.1910000000003,2134.1910000000003,14.392999999999999,0.6748,9850559.0,11340920000.0,10946
1470,2001/5/11,2155.405,2155.422,2144.759,2150.322,8.122,0.3782,13806464.0,11580806250.0,10946
1471,2001/5/14,2178.466,2178.7,2160.123,2161.614,23.061,1.0699,25253200.0,17731585000.0,10946
1472,2001/5/15,2191.064,2191.0679999999998,2176.786,2184.7870000000003,12.597999999999999,0.5783,24656102.0,18665826250.0,10946
1473,2001/5/16,2199.505,2199.536,2187.4139999999998,2195.365,8.441,0.3852,18947892.0,18363618750.0,10946
1474,2001/5/17,2194.647,2205.013,2187.841,2201.9829999999997,-4.8580000000000005,-0.2209,27912472.0,18717248750.0,10946
1475,2001/5/18,2203.3720000000003,2203.374,2186.647,2194.62,8.725,0.3976,32001434.0,20012222500.0,10946
1476,2001/5/21,2213.595,2213.752,2202.739,2207.781,10.222999999999999,0.46399999999999997,33653540.0,21671125000.0,10946
1477,2001/5/22,2210.337,2218.445,2205.2529999999997,2215.775,-3.258,-0.1472,15254451.0,15241006250.0,10946
1478,2001/5/23,2197.595,2213.4,2175.277,2210.851,-12.742,-0.5765,20262686.0,18279593750.0,10946
1479,2001/5/24,2198.297,2202.842,2192.169,2198.008,0.7020000000000001,0.0319,14328948.0,15911448750.0,10946
1480,2001/5/25,2193.576,2204.239,2181.249,2199.661,-4.721,-0.2148,13580861.0,14234993750.0,10946
1481,2001/5/28,2179.699,2194.8289999999997,2171.6820000000002,2194.453,-13.877,-0.6326,14947151.0,15746170000.0,10946
1482,2001/5/29,2180.276,2188.764,2176.558,2177.647,0.5770000000000001,0.0265,12065510.0,13454567500.0,10946
1483,2001/5/30,2211.201,2211.205,2180.529,2180.62,30.925,1.4184,19024930.0,15352907500.0,10946
1484,2001/5/31,2214.257,2222.651,2208.884,2217.873,3.056,0.1382,18573080.0,17550012500.0,10946
1485,2001/6/1,2219.591,2223.264,2212.16,2216.56,5.334,0.2409,17805808.0,18117668750.0,10946
1486,2001/6/4,2226.779,2229.055,2222.228,2223.911,7.188,0.3238,25639842.0,19769075000.0,10946
1487,2001/6/5,2234.987,2235.504,2226.8179999999998,2229.2470000000003,8.208,0.3686,24038726.0,18306242500.0,10946
1488,2001/6/6,2238.501,2241.087,2224.304,2237.989,3.514,0.1572,16878380.0,17704816250.0,10946
1489,2001/6/7,2229.812,2242.6910000000003,2223.4139999999998,2241.014,-8.689,-0.3882,15404849.0,15027752500.0,10946
1490,2001/6/8,2223.0679999999998,2229.4139999999998,2211.75,2229.205,-6.744,-0.3024,15120425.0,14879943750.0,10946
1491,2001/6/11,2214.623,2226.61,2206.636,2223.795,-8.445,-0.3799,15323698.0,14245826250.0,10946
1492,2001/6/12,2222.959,2223.297,2211.862,2213.545,8.336,0.3764,13822778.0,14913968750.0,10946
1493,2001/6/13,2242.423,2242.423,2226.8779999999997,2227.071,19.464000000000002,0.8756,13948556.0,16182048750.0,10946
1494,2001/6/14,2202.3979999999997,2245.435,2201.008,2243.299,-40.025,-1.7849,17901196.0,18603638750.0,10946
1495,2001/6/15,2210.97,2212.094,2188.25,2196.685,8.572000000000001,0.3892,14649235.0,16089480000.0,10946
1496,2001/6/18,2167.647,2214.105,2157.1220000000003,2211.8920000000003,-43.323,-1.9595,17262698.0,16784742500.0,10946
1497,2001/6/19,2170.4539999999997,2174.2110000000002,2158.759,2163.319,2.807,0.1295,9162338.0,10590191250.0,10946
1498,2001/6/20,2163.123,2180.731,2157.396,2171.011,-7.331,-0.3378,8067520.0,8901811880.0,10946
1499,2001/6/21,2189.145,2189.225,2164.09,2164.123,26.022,1.203,10926355.0,8684445630.0,10946
1500,2001/6/22,2206.067,2206.511,2188.938,2191.356,16.922,0.773,12275331.0,11020003750.0,10946
1501,2001/6/25,2230.197,2230.221,2210.041,2210.069,24.13,1.0938,14715507.0,14893072500.0,10946
1502,2001/6/26,2233.591,2236.778,2223.498,2234.071,3.3939999999999997,0.1522,16016553.0,16700823750.0,10946
1503,2001/6/27,2229.828,2237.5229999999997,2223.812,2234.708,-3.763,-0.1685,12349234.0,13473717500.0,10946
1504,2001/6/28,2219.25,2237.492,2213.577,2231.368,-10.578,-0.4744,13362484.0,13559903750.0,10946
1505,2001/6/29,2218.029,2225.353,2214.157,2218.573,-1.2209999999999999,-0.055,17230252.0,10937972500.0,10946
1506,2001/7/2,2205.985,2223.2070000000003,2201.5860000000002,2220.419,-12.044,-0.5429999999999999,12083407.0,10422650630.0,10946
1507,2001/7/3,2211.83,2211.86,2191.68,2206.848,5.845,0.265,20364184.0,9918120630.0,10946
1508,2001/7/4,2202.058,2216.223,2199.629,2212.971,-9.772,-0.4418,14379276.0,8264960000.0,10946
1509,2001/7/5,2181.663,2204.263,2176.7529999999997,2202.303,-20.395,-0.9262,12834708.0,9772015630.0,10946
1510,2001/7/6,2170.521,2187.237,2168.78,2179.81,-11.142000000000001,-0.5107,10699916.0,9200348130.0,10946
1511,2001/7/9,2169.655,2175.165,2164.009,2169.467,-0.866,-0.0399,8908828.0,7809558130.0,10946
1512,2001/7/10,2189.785,2189.795,2172.593,2172.6079999999997,20.13,0.9278,7291747.0,7765128750.0,10946
1513,2001/7/11,2168.74,2192.5229999999997,2167.6710000000003,2190.9770000000003,-21.045,-0.9611,7251158.0,7264992500.0,10946
1514,2001/7/12,2165.491,2168.395,2153.68,2164.915,-3.2489999999999997,-0.1498,7460675.0,7155175630.0,10946
1515,2001/7/13,2161.34,2178.0170000000003,2158.8520000000003,2167.7,-4.151,-0.1917,8061426.0,7786050000.0,10946
1516,2001/7/16,2146.236,2183.5170000000003,2142.083,2176.337,-15.104000000000001,-0.6988,11125688.0,11168681250.0,10946
1517,2001/7/17,2140.981,2146.033,2121.284,2145.485,-5.255,-0.2448,9228229.0,8814295630.0,10946
1518,2001/7/18,2146.541,2147.8379999999997,2137.405,2142.011,5.56,0.2597,5200871.0,5801370000.0,10946
1519,2001/7/19,2150.265,2150.2670000000003,2135.242,2146.515,3.7239999999999998,0.1735,8538162.0,7250356250.0,10946
1520,2001/7/20,2179.624,2179.77,2153.144,2153.237,29.359,1.3654,12949597.0,12152170000.0,10946
1521,2001/7/23,2169.007,2185.855,2166.3320000000003,2183.743,-10.617,-0.4871,9736242.0,10748552500.0,10946
1522,2001/7/24,2136.4539999999997,2162.751,2129.181,2162.751,-32.553000000000004,-1.5008,11095459.0,10686342500.0,10946
1523,2001/7/25,2112.256,2140.4970000000003,2108.764,2130.45,-24.198,-1.1326,9075121.0,8783530630.0,10946
1524,2001/7/26,2094.009,2116.5589999999997,2086.076,2109.92,-18.247,-0.8639,9157128.0,8079202500.0,10946
1525,2001/7/27,2065.728,2101.15,2063.89,2093.869,-28.281,-1.3506,10545587.0,8442653130.0,10946
1526,2001/7/30,1956.8229999999999,2056.7729999999997,1955.974,2056.763,-108.905,-5.272,12318097.0,10265158130.0,10946
1527,2001/7/31,1920.318,1978.1,1909.297,1939.2620000000002,-36.505,-1.8655,11772308.0,9298430000.0,10946
1528,2001/8/1,1986.9279999999999,1986.941,1925.239,1925.239,66.61,3.4687,11570927.0,9527091250.0,10946
1529,2001/8/2,1957.023,1990.6989999999998,1912.726,1989.64,-29.905,-1.5051,11394469.0,8476730630.0,10946
1530,2001/8/3,1958.692,1965.3220000000001,1948.902,1956.543,1.669,0.0853,7348473.0,5793821880.0,10946
1531,2001/8/6,1882.126,1953.4489999999998,1867.86,1953.412,-76.566,-3.909,12326410.0,8622763750.0,10946
1532,2001/8/7,1903.932,1911.21,1861.779,1872.6670000000001,21.805999999999997,1.1586,11860230.0,8960547500.0,10946
1533,2001/8/8,1895.1689999999999,1907.9479999999999,1885.418,1902.872,-8.763,-0.4603,13127597.0,8252443750.0,10946
1534,2001/8/9,1924.59,1924.648,1894.0479999999998,1894.692,29.421,1.5524,10716535.0,8083123750.0,10946
1535,2001/8/10,1955.036,1956.3970000000002,1929.6889999999999,1929.9620000000002,30.445999999999998,1.5819,14705140.0,11342895000.0,10946
1536,2001/8/13,1955.1,1963.138,1942.0720000000001,1956.925,0.064,0.0033,9948979.0,8010707500.0,10946
1537,2001/8/14,1939.5420000000001,1960.9470000000001,1924.269,1955.507,-15.558,-0.7958,8851098.0,7204286880.0,10946
1538,2001/8/15,1947.359,1949.164,1935.389,1938.5439999999999,7.817,0.40299999999999997,5434347.0,5166753750.0,10946
1539,2001/8/16,1919.645,1950.464,1918.491,1948.267,-27.714000000000002,-1.4232,6582618.0,5657195000.0,10946
1540,2001/8/17,1924.003,1928.141,1909.6729999999998,1916.8429999999998,4.3580000000000005,0.22699999999999998,7105466.0,5365300000.0,10946
1541,2001/8/20,1934.489,1937.155,1917.095,1923.099,10.485999999999999,0.545,8064581.0,6612362500.0,10946
1542,2001/8/21,1938.871,1947.4029999999998,1935.77,1936.056,4.382,0.2265,8402581.0,6225617500.0,10946
1543,2001/8/22,1903.4460000000001,1935.557,1891.352,1935.535,-35.425,-1.8271,9922789.0,7917710630.0,10946
1544,2001/8/23,1902.99,1903.467,1869.4920000000002,1892.37,-0.456,-0.024,7772230.0,7329076250.0,10946
1545,2001/8/24,1886.8,1912.1860000000001,1883.235,1903.385,-16.19,-0.8508,7783670.0,6963283750.0,10946
1546,2001/8/27,1827.25,1881.309,1824.875,1881.309,-59.55,-3.1561,9766366.0,8901882500.0,10946
1547,2001/8/28,1843.385,1843.44,1795.567,1816.6589999999999,16.135,0.883,9173735.0,7567236880.0,10946
1548,2001/8/29,1847.536,1865.4820000000002,1837.942,1846.817,4.151,0.2252,8495224.0,6815100630.0,10946
1549,2001/8/30,1839.631,1846.5420000000001,1831.021,1846.1870000000001,-7.905,-0.4279,6463776.0,4541886880.0,10946
1550,2001/8/31,1834.138,1846.944,1831.517,1838.214,-5.492999999999999,-0.2986,8065334.0,4298549690.0,10946
1551,2001/9/3,1817.19,1831.796,1813.3670000000002,1831.703,-16.948,-0.924,6931195.0,4986549690.0,17711
1552,2001/9/4,1862.36,1862.399,1814.9170000000001,1815.27,45.17,2.4857,9963105.0,7722013130.0,17711
1553,2001/9/5,1868.27,1888.901,1863.8329999999999,1868.361,5.91,0.3173,10618446.0,7934048130.0,17711
1554,2001/9/6,1861.5610000000001,1876.471,1853.289,1867.6329999999998,-6.709,-0.3591,9983542.0,6001718750.0,17711
1555,2001/9/7,1808.844,1858.2420000000002,1807.141,1858.2420000000002,-52.717,-2.8319,14013289.0,7703863750.0,17711
1556,2001/9/10,1856.529,1858.204,1774.832,1790.21,47.685,2.6362,11727593.0,8272405630.0,17711
1557,2001/9/11,1863.78,1871.13,1849.612,1859.9660000000001,7.251,0.3906,10143178.0,7189955000.0,17711
1558,2001/9/12,1852.604,1858.6889999999999,1815.5929999999998,1822.129,-11.175999999999998,-0.5996,15107825.0,10528831250.0,17711
1559,2001/9/13,1839.9089999999999,1857.855,1837.816,1851.615,-12.695,-0.6853,7657115.0,5211250000.0,17711
1560,2001/9/14,1818.382,1846.015,1814.744,1838.674,-21.526999999999997,-1.17,8465186.0,5979811880.0,17711
1561,2001/9/17,1784.608,1816.259,1782.503,1811.904,-33.774,-1.8574,8260906.0,6032725630.0,17711
1562,2001/9/18,1798.622,1817.559,1780.046,1784.5910000000001,14.014000000000001,0.7853,6175074.0,4747270940.0,17711
1563,2001/9/19,1822.695,1822.9720000000002,1784.911,1800.239,24.073,1.3384,7292669.0,5217143750.0,17711
1564,2001/9/20,1818.4189999999999,1836.786,1814.4589999999998,1826.4170000000001,-4.276,-0.2346,8715197.0,6270838750.0,17711
1565,2001/9/21,1807.019,1821.3410000000001,1803.8020000000001,1815.5620000000001,-11.4,-0.6269,13707383.0,5144999690.0,17711
1566,2001/9/24,1794.961,1808.703,1791.621,1804.8870000000002,-12.058,-0.6673,7794230.0,3866252810.0,17711
1567,2001/9/25,1793.884,1813.307,1788.402,1799.979,-1.077,-0.06,7074227.0,3879626880.0,17711
1568,2001/9/26,1767.8139999999999,1793.67,1765.1689999999999,1793.651,-26.07,-1.4533,6762135.0,3720374060.0,17711
1569,2001/9/27,1764.932,1779.1329999999998,1750.764,1765.622,-2.8819999999999997,-0.163,6167968.0,4099639060.0,17711
1570,2001/9/28,1764.8670000000002,1774.297,1751.721,1766.13,-0.065,-0.0037,5863855.0,4354290000.0,17711
1571,2001/10/8,1726.533,1773.7979999999998,1723.04,1766.1329999999998,-38.334,-2.1721,4720978.0,3301400940.0,17711
1572,2001/10/9,1744.64,1751.066,1722.223,1724.1729999999998,18.107,1.0487,5640031.0,3487762810.0,17711
1573,2001/10/10,1686.612,1744.6370000000002,1683.707,1744.0420000000001,-58.028,-3.3261,6850454.0,5008204690.0,17711
1574,2001/10/11,1638.326,1693.215,1634.2079999999999,1682.317,-48.286,-2.8629,8462168.0,5378806880.0,17711
1575,2001/10/12,1691.326,1700.7079999999999,1598.793,1637.749,53.0,3.235,12870193.0,8772683750.0,17711
1576,2001/10/15,1687.28,1703.588,1670.265,1692.1729999999998,-4.046,-0.2392,6689659.0,5383448130.0,17711
1577,2001/10/16,1655.902,1691.651,1649.201,1689.1870000000001,-31.378,-1.8597,5668653.0,4020742810.0,17711
1578,2001/10/17,1643.066,1661.882,1635.9160000000002,1654.9289999999999,-12.835999999999999,-0.7752,5848359.0,3408161880.0,17711
1579,2001/10/18,1615.579,1651.11,1609.382,1642.0120000000002,-27.487,-1.6729,6471829.0,3872794690.0,17711
1580,2001/10/19,1572.453,1610.445,1550.912,1610.445,-43.126000000000005,-2.6694,11377782.0,6770308750.0,17711
1581,2001/10/22,1520.6689999999999,1563.398,1514.862,1558.4679999999998,-51.784,-3.2932,8008601.0,4651355940.0,17711
1582,2001/10/23,1670.5620000000001,1670.7379999999998,1625.149,1642.22,149.893,9.857000000000001,37543756.0,17549061250.0,17711
1583,2001/10/24,1718.06,1744.9229999999998,1685.7160000000001,1733.6370000000002,47.498000000000005,2.8432,33354956.0,24759982500.0,17711
1584,2001/10/25,1676.499,1708.0279999999998,1673.0529999999999,1708.0279999999998,-41.56100000000001,-2.4191,14494377.0,12436051250.0,17711
1585,2001/10/26,1677.878,1681.904,1651.524,1669.1570000000002,1.379,0.0823,9601522.0,7812440000.0,17711
1586,2001/10/29,1700.477,1701.124,1678.725,1678.725,22.599,1.3469,9509000.0,6765477500.0,17711
1587,2001/10/30,1682.769,1704.483,1680.4370000000001,1702.862,-17.708,-1.0414,10310847.0,5271434380.0,17711
1588,2001/10/31,1689.17,1689.17,1655.886,1678.9260000000002,6.401,0.3804,7731641.0,4930860940.0,17711
1589,2001/11/1,1707.754,1717.736,1688.095,1692.351,18.584,1.1002,9547888.0,7312840000.0,17711
1590,2001/11/2,1691.351,1711.7420000000002,1688.5720000000001,1703.924,-16.403,-0.9605,9625065.0,5254941880.0,17711
1591,2001/11/5,1679.5720000000001,1688.309,1671.231,1687.84,-11.779000000000002,-0.6964,8749560.0,4335850000.0,17711
1592,2001/11/6,1671.2779999999998,1685.519,1668.658,1678.1729999999998,-8.294,-0.4938,6735995.0,4198029060.0,17711
1593,2001/11/7,1594.05,1669.46,1591.7679999999998,1669.4270000000001,-77.22800000000001,-4.6209,11914083.0,6865674380.0,17711
